time flux "flux error"
793.3328899338303 9.9871922e-01 7.3074603e-05
793.3533239979733 9.9970895e-01 7.3094088e-05
793.3737578624714 9.9992990e-01 7.3099392e-05
793.3941918273194 1.0001936e+00 7.3096664e-05
793.4146258924011 1.0001054e+00 7.3098949e-05
793.4350597578232 9.9958158e-01 7.3097552e-05
793.4554938237197 9.9978167e-01 7.3091767e-05
793.4759277898411 1.0000592e+00 7.3110401e-05
793.5167957230296 9.9999958e-01 7.3084288e-05
793.537229690206 9.9980444e-01 7.3089825e-05
793.5576636577243 1.0000803e+00 7.3097995e-05
793.5780976254828 9.9996006e-01 7.3091469e-05
793.5985315935832 1.0003564e+00 7.3105301e-05
793.6189655620401 9.9997944e-01 7.3100775e-05
793.639399630847 9.9942708e-01 7.3076066e-05
793.6598335000017 1.0003198e+00 7.3103554e-05
793.6802675694998 1.0004823e+00 7.3111019e-05
793.7007015392373 1.0003253e+00 7.3106530e-05
793.7211354094325 9.9972123e-01 7.3094729e-05
793.7415694798692 9.9961472e-01 7.3084964e-05
793.7620034506544 1.0002159e+00 7.3108546e-05
793.7824373217882 1.0004438e+00 7.3108422e-05
793.8028713932654 9.9997991e-01 7.3100433e-05
793.8233053649819 9.9915916e-01 7.3066112e-05
793.8437394371576 1.0003788e+00 7.3116724e-05
793.8641733095719 1.0004801e+00 7.3114657e-05
793.8846072823362 9.9985105e-01 7.3080984e-05
793.9050412554425 9.9940109e-01 7.3078889e-05
793.9254752289053 1.0003116e+00 7.3103110e-05
793.9459091027165 1.0002077e+00 7.3092873e-05
793.9663431768713 1.0003153e+00 7.3102499e-05
793.9867771512654 9.9988413e-01 7.3086419e-05
794.0072111260088 9.9980223e-01 7.3094139e-05
794.0276451012105 9.9984086e-01 7.3083582e-05
794.0480790766524 1.0000074e+00 7.3087438e-05
794.0685131524442 1.0000029e+00 7.3098869e-05
794.0889470284601 1.0002602e+00 7.3100186e-05
794.1093810049497 9.9938649e-01 7.3068673e-05
794.1298150816729 1.0001125e+00 7.3107127e-05
794.1502489587365 1.0003808e+00 7.3101473e-05
794.1706829361574 1.0004950e+00 7.3110808e-05
794.191117013921 9.9928701e-01 7.3065356e-05
794.2115509920404 9.9993908e-01 7.3089519e-05
794.2319849705091 1.0003134e+00 7.3105941e-05
794.2524189492106 1.0001128e+00 7.3096562e-05
794.2728529283704 9.9991244e-01 7.3070390e-05
794.2932870077711 9.9902338e-01 7.3071642e-05
794.3137208875123 9.9972153e-01 7.3085394e-05
794.3341548674944 1.0008434e+00 7.3124633e-05
794.3545889479428 1.0001512e+00 7.3097675e-05
794.375022828739 9.9956560e-01 7.3081465e-05
794.3954569097623 1.0000310e+00 7.3092626e-05
794.4158908911413 1.0003898e+00 7.3100506e-05
794.4363247728616 1.0004092e+00 7.3103052e-05
794.4567588549398 9.9996126e-01 7.3088915e-05
794.4771928373666 9.9975777e-01 7.3081988e-05
794.4976267200254 9.9981046e-01 7.3094445e-05
794.5180608031442 1.0004236e+00 7.3114221e-05
794.5384947865023 1.0000339e+00 7.3095478e-05
794.5589286702016 9.9961227e-01 7.3088384e-05
794.5793627542589 9.9980104e-01 7.3097115e-05
794.599796638664 9.9967325e-01 7.3078263e-05
794.6202307232961 1.0002025e+00 7.3104544e-05
794.6406647084004 1.0006902e+00 7.3114606e-05
794.6610985937368 9.9981409e-01 7.3083567e-05
794.6815326794167 9.9896377e-01 7.3059789e-05
794.7019666654523 1.0002681e+00 7.3101175e-05
794.7224006517208 1.0004060e+00 7.3103089e-05
794.7428346384477 9.9990743e-01 7.3088355e-05
794.7632686254146 9.9913967e-01 7.3069023e-05
794.7837026127308 9.9984980e-01 7.3098570e-05
794.804136600389 1.0002153e+00 7.3106283e-05
794.8245705884037 1.0003806e+00 7.3106814e-05
794.8450046767684 9.9964499e-01 7.3086929e-05
794.8654386654744 9.9926215e-01 7.3083305e-05
794.8858725544196 1.0004684e+00 7.3117684e-05
794.9063066437157 1.0010707e+00 7.3118674e-05
794.9267406333529 9.9978375e-01 7.3097479e-05
794.9471745233459 9.9999428e-01 7.3096606e-05
794.9676086136897 9.9969280e-01 7.3082614e-05
794.9880426042582 1.0001231e+00 7.3103452e-05
795.0084766951841 1.0003455e+00 7.3111958e-05
795.028910586574 1.0000952e+00 7.3100404e-05
795.0493445780739 9.9973154e-01 7.3076539e-05
795.0697786700475 9.9932384e-01 7.3081617e-05
795.0902125623688 1.0009040e+00 7.3129333e-05
795.1106465549165 1.0002105e+00 7.3107025e-05
795.1310806478214 9.9996388e-01 7.3095325e-05
795.151514541074 9.9964982e-01 7.3082985e-05
795.1719485346694 9.9980515e-01 7.3096620e-05
795.192382628622 1.0005561e+00 7.3110095e-05
795.2128165229224 1.0008873e+00 7.3132214e-05
795.2332506174498 9.9889469e-01 7.3063282e-05
795.2536845123323 9.9938869e-01 7.3078161e-05
795.2741185075647 1.0003884e+00 7.3109128e-05
795.2945526031399 1.0003837e+00 7.3115647e-05
795.3149864989537 9.9983102e-01 7.3087249e-05
795.3354204952338 9.9986798e-01 7.3097734e-05
795.3558545917404 9.9963439e-01 7.3084295e-05
795.3762885886026 1.0004404e+00 7.3106843e-05
795.3967225858069 1.0004501e+00 7.3101059e-05
795.4171565833676 9.9991369e-01 7.3089017e-05
795.4375905811612 9.9935406e-01 7.3079485e-05
795.458024579304 1.0005326e+00 7.3118812e-05
795.4784585777888 9.9987650e-01 7.3095849e-05
795.4988925766302 1.0000101e+00 7.3111645e-05
795.5193266758142 1.0000194e+00 7.3100266e-05
795.5397605753533 9.9956471e-01 7.3083625e-05
795.5601945751259 9.9982452e-01 7.3096380e-05
795.5806286752413 1.0005637e+00 7.3120769e-05
795.6010625757117 1.0002077e+00 7.3113508e-05
795.6214966765328 9.9945068e-01 7.3077063e-05
795.6419306776952 9.9948537e-01 7.3081021e-05
795.6623645790969 1.0003936e+00 7.3116804e-05
795.6827986808494 1.0002935e+00 7.3109819e-05
795.703232682943 1.0000497e+00 7.3100258e-05
795.7236665853925 9.9939603e-01 7.3086099e-05
795.7645346912177 1.0009949e+00 7.3128140e-05
795.7849686945992 9.9984980e-01 7.3108575e-05
795.80540269833 9.9946624e-01 7.3084942e-05
795.8258367024027 1.0002899e+00 7.3113457e-05
795.846270706832 1.0003135e+00 7.3111107e-05
795.8667047114941 1.0002671e+00 7.3106523e-05
795.8871387166146 9.9964744e-01 7.3083458e-05
795.9075727219752 9.9999809e-01 7.3099727e-05
795.9280067275686 9.9974644e-01 7.3094569e-05
795.9484407336204 1.0000377e+00 7.3097690e-05
795.9688747399123 1.0003196e+00 7.3105395e-05
795.9893087466698 9.9988538e-01 7.3096147e-05
796.0097428536537 9.9990350e-01 7.3095252e-05
796.0301767608762 1.0005330e+00 7.3114206e-05
796.0506107685651 1.0001913e+00 7.3102783e-05
796.0710448765967 1.0003639e+00 7.3113202e-05
796.0914788848677 9.9971992e-01 7.3094532e-05
796.1119127934871 9.9957675e-01 7.3093739e-05
796.1323469024501 1.0001136e+00 7.3088631e-05
796.1527809116524 1.0005777e+00 7.3118790e-05
796.1732150213211 9.9950254e-01 7.3086339e-05
796.1936489312138 9.9976850e-01 7.3086689e-05
796.2140829414639 9.9961960e-01 7.3095151e-05
796.2345170520566 1.0005435e+00 7.3123170e-05
796.254950962888 1.0002495e+00 7.3102114e-05
796.2753849741857 9.9978679e-01 7.3091382e-05
796.2958190857171 9.9937487e-01 7.3076095e-05
796.3162529975889 1.0006691e+00 7.3116913e-05
796.336687009818 1.0006166e+00 7.3118266e-05
796.3571211222734 9.9928772e-01 7.3078241e-05
796.3775550350838 9.9958903e-01 7.3083349e-05
796.3979891483614 1.0003399e+00 7.3105315e-05
796.4184231617546 1.0004022e+00 7.3111136e-05
796.4388570756055 1.0001701e+00 7.3107120e-05
796.4592911898144 9.9974960e-01 7.3093557e-05
796.4797252042481 9.9989510e-01 7.3099443e-05
796.5001591190376 1.0001285e+00 7.3103416e-05
796.5205932341778 1.0000777e+00 7.3097006e-05
796.5410272495501 1.0006503e+00 7.3127871e-05
796.5614612653808 9.9937415e-01 7.3078241e-05
796.5818952814516 1.0001196e+00 7.3102841e-05
796.6023292978643 9.9998236e-01 7.3098381e-05
796.6227633146336 1.0006725e+00 7.3122355e-05
796.6431973316357 1.0000101e+00 7.3104784e-05
796.6636313490962 9.9881500e-01 7.3063522e-05
796.6840654667976 9.9975836e-01 7.3105351e-05
796.7044993847303 1.0004783e+00 7.3121439e-05
796.7249334031221 1.0000068e+00 7.3106523e-05
796.7453675218712 9.9986035e-01 7.3107622e-05
796.7658014408516 9.9915659e-01 7.3086645e-05
796.7862355601756 1.0001642e+00 7.3109899e-05
796.8066695798552 1.0001582e+00 7.3114337e-05
796.827103499767 1.0000645e+00 7.3109673e-05
796.8475376200222 9.9890190e-01 7.3080453e-05
796.8679716407496 9.9988925e-01 7.3104929e-05
796.8884055615927 1.0003120e+00 7.3116804e-05
796.9088396828956 1.0001936e+00 7.3106945e-05
796.929273704438 9.9959260e-01 7.3095805e-05
796.9497078264394 9.9962443e-01 7.3097966e-05
796.9701417486795 1.0000925e+00 7.3107032e-05
796.9905757711531 1.0002235e+00 7.3113595e-05
797.0110098940931 1.0003606e+00 7.3115312e-05
797.0314438172572 9.9943572e-01 7.3094940e-05
797.0518778407786 9.9938744e-01 7.3093906e-05
797.0723118646492 9.9995410e-01 7.3104624e-05
797.0927458888618 1.0002201e+00 7.3114221e-05
797.1131799133145 1.0002682e+00 7.3116149e-05
797.1336139381165 9.9932498e-01 7.3085328e-05
797.1540479632604 9.9930400e-01 7.3085925e-05
797.1744820887616 1.0006047e+00 7.3122108e-05
797.1949160144941 1.0007868e+00 7.3130526e-05
797.2153500405693 9.9988496e-01 7.3104871e-05
797.2357841670018 9.9929476e-01 7.3085910e-05
797.2562181937828 1.0003527e+00 7.3116149e-05
797.2766521207886 1.0004820e+00 7.3118943e-05
797.2970862482689 1.0003277e+00 7.3113813e-05
797.317520275974 9.9985898e-01 7.3100266e-05
797.3379543040355 9.9925411e-01 7.3083313e-05
797.3583883323299 1.0004559e+00 7.3117546e-05
797.3788223609736 1.0004742e+00 7.3114657e-05
797.39925648996 1.0000514e+00 7.3102172e-05
797.4196904193013 9.9982941e-01 7.3094052e-05
797.4401244489854 9.9999648e-01 7.3101713e-05
797.4605585789104 1.0000136e+00 7.3102856e-05
797.4809925091831 1.0001493e+00 7.3103329e-05
797.5014265398058 1.0000228e+00 7.3100637e-05
797.5218606707713 9.9932468e-01 7.3084251e-05
797.5422946019753 9.9910963e-01 7.3074320e-05
797.5627287335228 1.0004792e+00 7.3110205e-05
797.5831627654261 9.9985355e-01 7.3089876e-05
797.6035966976779 9.9978298e-01 7.3085444e-05
797.6240308301567 9.9937600e-01 7.3082490e-05
797.6444648629913 9.9980456e-01 7.3085801e-05
797.6648987961744 1.0007757e+00 7.3114745e-05
797.685332929701 1.0003812e+00 7.3106457e-05
797.7057669635833 9.9939084e-01 7.3076793e-05
797.7262009976985 9.9974227e-01 7.3086841e-05
797.7466350321556 1.0006316e+00 7.3109622e-05
797.7670690668529 1.0002388e+00 7.3095900e-05
797.7875031020158 9.9985564e-01 7.3086274e-05
797.8079371374042 9.9938148e-01 7.3073832e-05
797.8283711731492 9.9997157e-01 7.3082418e-05
797.8488052092434 1.0003873e+00 7.3097552e-05
797.8692392455632 1.0001633e+00 7.3093826e-05
797.8896732822395 9.9979532e-01 7.3078765e-05
797.9101074192658 9.9986827e-01 7.3079485e-05
797.9305413566326 1.0005336e+00 7.3102819e-05
797.950975494241 9.9993020e-01 7.3081479e-05
797.9714095321979 9.9963558e-01 7.3062911e-05
797.991843470496 1.0001216e+00 7.3086507e-05
798.0122776091521 9.9935949e-01 7.3061747e-05
798.0327116480403 9.9994868e-01 7.3075353e-05
798.0531455873861 1.0001072e+00 7.3083895e-05
798.0735797268571 1.0001558e+00 7.3083997e-05
798.0940137667931 9.9944216e-01 7.3064402e-05
798.1144479069553 9.9993175e-01 7.3071729e-05
798.134881847589 1.0005832e+00 7.3094452e-05
798.1553158883398 1.0001192e+00 7.3076131e-05
798.1757500295498 9.9993002e-01 7.3077485e-05
798.1961839709984 9.9971652e-01 7.3063828e-05
798.216618012797 1.0003761e+00 7.3081414e-05
798.2370521549383 1.0009524e+00 7.3101794e-05
798.2574860974346 9.9942154e-01 7.3052848e-05
798.2779201401645 9.9949235e-01 7.3058814e-05
798.2983542832371 1.0001676e+00 7.3077463e-05
798.3187882266648 1.0003736e+00 7.3076917e-05
798.3392223703268 9.9981439e-01 7.3061346e-05
798.3596563144456 9.9956411e-01 7.3053037e-05
798.3800904586897 9.9980956e-01 7.3061150e-05
798.4005245033914 1.0000422e+00 7.3064715e-05
798.4209585484496 1.0002584e+00 7.3068448e-05
798.4413924937398 1.0000714e+00 7.3063318e-05
798.4618266393809 9.9911708e-01 7.3028896e-05
798.4822606852467 1.0003105e+00 7.3075134e-05
798.5026947315855 1.0002636e+00 7.3066505e-05
798.5231287781498 1.0000099e+00 7.3064904e-05
798.5435628250707 1.0001339e+00 7.3043884e-05
798.5639969722251 9.9994928e-01 7.3044714e-05
798.5844309197273 9.9967343e-01 7.3032454e-05
798.6252991157744 1.0001264e+00 7.3045601e-05
798.645733064317 9.9984479e-01 7.3029034e-05
798.6661671131005 9.9977213e-01 7.3038391e-05
798.686601262234 1.0002429e+00 7.3045427e-05
798.7070352115988 1.0003513e+00 7.3049479e-05
798.7479034114876 9.9927390e-01 7.3010466e-05
798.7683373618929 9.9966502e-01 7.3022922e-05
798.7887715125398 1.0006745e+00 7.3050425e-05
798.8092055635352 1.0005028e+00 7.3050549e-05
798.8296395148791 9.9909431e-01 7.3010058e-05
798.8500736665665 9.9973655e-01 7.3024770e-05
798.8705077186096 1.0003856e+00 7.3047122e-05
798.890941870879 1.0001422e+00 7.3027790e-05
798.9113758235035 1.0001159e+00 7.3030882e-05
798.9318098763615 9.9972123e-01 7.3015966e-05
798.9522440295623 9.9955565e-01 7.3013347e-05
798.972677983118 1.0001991e+00 7.3035291e-05
798.9931120370238 1.0007524e+00 7.3048017e-05
799.0135460912716 1.0000546e+00 7.3023890e-05
799.0339801457594 9.9954963e-01 7.3022020e-05
799.0544142005965 1.0000169e+00 7.3029805e-05
799.0748482556592 1.0002888e+00 7.3035619e-05
799.0952823111948 1.0006554e+00 7.3046198e-05
799.1157164669639 1.0001920e+00 7.3031057e-05
799.1361505229579 9.9889159e-01 7.2994771e-05
799.156584479424 9.9998605e-01 7.3028321e-05
799.1770186361246 1.0007420e+00 7.3037816e-05
799.1974526931663 1.0000203e+00 7.3025971e-05
799.2178866504473 9.9940652e-01 7.3003896e-05
799.2383208081956 9.9970603e-01 7.3011928e-05
799.2587548661686 1.0002414e+00 7.3024632e-05
799.2791890243825 1.0005405e+00 7.3027200e-05
799.2996229830605 1.0000445e+00 7.3018186e-05
799.3200570419649 9.9922490e-01 7.2995223e-05
799.3404912012265 9.9975836e-01 7.3005132e-05
799.3609251607122 1.0007378e+00 7.3035742e-05
799.3813592206716 1.0001279e+00 7.3015639e-05
799.4017933808645 9.9926263e-01 7.2984963e-05
799.4222273412888 1.0000455e+00 7.3012699e-05
799.4426614021722 9.9974293e-01 7.3004638e-05
799.4630955632965 9.9997121e-01 7.3010648e-05
799.4835295246448 1.0007647e+00 7.3029900e-05
799.5039636864676 1.0000095e+00 7.3011048e-05
799.5243977485225 9.9951589e-01 7.2985771e-05
799.5448318109193 9.9999255e-01 7.3006966e-05
799.5652658736726 1.0007221e+00 7.3027557e-05
799.5856999366588 1.0005958e+00 7.3020790e-05
799.6061339999869 9.9965358e-01 7.2993593e-05
799.6265680635552 9.9967617e-01 7.2990377e-05
799.6470021275891 1.0002863e+00 7.3012263e-05
799.6674361918485 1.0008080e+00 7.3018338e-05
799.6878702564645 9.9984276e-01 7.3001836e-05
799.7083043213133 9.9949747e-01 7.2990195e-05
799.7287383865041 1.0005517e+00 7.3011579e-05
799.7491724520514 1.0001597e+00 7.3006711e-05
799.769606517948 9.9993277e-01 7.2991577e-05
799.7900406840708 9.9946272e-01 7.2975847e-05
799.8104746505487 9.9984658e-01 7.2990377e-05
799.8309087172602 1.0001204e+00 7.3001604e-05
799.8513428844308 1.0000633e+00 7.2996161e-05
799.87177685184 9.9955881e-01 7.2982781e-05
799.8922110195999 9.9961561e-01 7.2971103e-05
799.9126450875847 9.9968940e-01 7.2981704e-05
799.9330790559252 1.0001327e+00 7.2986972e-05
799.9535132246165 9.9953562e-01 7.2969749e-05
799.9739472935325 1.0001547e+00 7.2989045e-05
799.9943812628044 9.9977732e-01 7.2972260e-05
800.014815432427 9.9977887e-01 7.2978495e-05
800.0352495023908 1.0004022e+00 7.2992196e-05
800.0556836725955 1.0003307e+00 7.2994262e-05
800.0761176431479 9.9974895e-01 7.2980874e-05
800.096551714043 9.9995530e-01 7.2980518e-05
800.116985885179 1.0002035e+00 7.2987415e-05
800.1374198566627 1.0007118e+00 7.3013245e-05
800.1578539283728 1.0000360e+00 7.2990166e-05
800.1782881005565 9.9934959e-01 7.2956806e-05
800.1987221729651 1.0001956e+00 7.2997151e-05
800.2191561456129 1.0002645e+00 7.2987539e-05
800.239590318728 1.0000753e+00 7.2988631e-05
800.2600243920751 9.9956208e-01 7.2972143e-05
800.2804584657642 9.9989235e-01 7.2992174e-05
800.3008925396935 1.0006782e+00 7.3022064e-05
800.3213265139711 1.0002111e+00 7.2998337e-05
800.3417606885923 9.9963176e-01 7.2964329e-05
800.3621947634529 9.9961352e-01 7.2978357e-05
800.3826287387783 1.0001917e+00 7.2987401e-05
800.4030629142144 1.0007288e+00 7.2999857e-05
800.4234969901227 9.9975407e-01 7.2963805e-05
800.4439311662572 9.9987823e-01 7.2978924e-05
800.4643651427468 9.9977803e-01 7.2982366e-05
800.48479921947 9.9992448e-01 7.2969662e-05
800.5052333966523 1.0003150e+00 7.2978277e-05
800.5256673739568 1.0002350e+00 7.2983217e-05
800.5461014517277 9.9987423e-01 7.2975243e-05
800.566535629725 9.9961811e-01 7.2961826e-05
800.5869696080772 1.0002601e+00 7.2979834e-05
800.607403686663 1.0003647e+00 7.2982366e-05
800.627837865708 1.0000931e+00 7.2967654e-05
800.6482718449915 9.9934256e-01 7.2947412e-05
800.6687060245094 9.9983406e-01 7.2970513e-05
800.6891401043686 1.0006044e+00 7.2987743e-05
800.7095740845834 1.0005389e+00 7.2983574e-05
800.7300082651491 9.9914008e-01 7.2935356e-05
800.7504423459395 9.9962783e-01 7.2961084e-05
800.7708764270865 1.0005085e+00 7.2976356e-05
800.7913105084663 1.0004276e+00 7.2975316e-05
800.8117445903044 9.9986064e-01 7.2952433e-05
800.8321787723835 9.9984169e-01 7.2968345e-05
800.8526127546938 9.9974483e-01 7.2952193e-05
800.8730468373469 1.0002414e+00 7.2966715e-05
800.8934809203565 1.0004785e+00 7.2972318e-05
800.9139150037154 1.0000404e+00 7.2959381e-05
800.9343490872998 9.9934304e-01 7.2941482e-05
800.9547832712415 1.0003659e+00 7.2962350e-05
800.9752172554145 1.0003831e+00 7.2971852e-05
800.9956513399302 1.0002853e+00 7.2963601e-05
801.0160855248032 1.0002165e+00 7.2975927e-05
801.0365195099075 9.9938071e-01 7.2938827e-05
801.0569536954717 9.9979502e-01 7.2943963e-05
801.0773877812753 1.0010157e+00 7.2991628e-05
801.097821767311 1.0003862e+00 7.2963980e-05
801.1182559536901 9.9948090e-01 7.2933137e-05
801.138690040425 9.9965554e-01 7.2946452e-05
801.159124027392 1.0000473e+00 7.2949268e-05
801.1795582147024 1.0006671e+00 7.2971408e-05
801.1999923023686 9.9976838e-01 7.2949653e-05
801.2204264902684 9.9951851e-01 7.2954979e-05
801.2408604785087 9.9940711e-01 7.2925141e-05
801.2612945671062 1.0010611e+00 7.2982381e-05
801.2817287559301 1.0000709e+00 7.2926690e-05
801.302162745109 9.9913913e-01 7.2910472e-05
801.3225968346378 9.9958777e-01 7.2933690e-05
801.3430310244003 1.0003554e+00 7.2953946e-05
801.3634650145032 9.9999046e-01 7.2937859e-05
801.3838991049633 1.0001569e+00 7.2939925e-05
801.4043332956498 1.0002168e+00 7.2981769e-05
801.4247673866921 9.9964982e-01 7.2922456e-05
801.4452014779672 1.0001473e+00 7.2940595e-05
801.4656355695915 1.0007522e+00 7.2954390e-05
801.4860696615578 9.9983162e-01 7.2933100e-05
801.5065037538807 9.9979711e-01 7.2925570e-05
801.5269378464291 9.9982470e-01 7.2925024e-05
801.5473719392176 1.0003314e+00 7.2942137e-05
801.5678060324717 1.0010917e+00 7.2957606e-05
801.5882401259587 9.9989843e-01 7.2923598e-05
801.608674319672 9.9913543e-01 7.2906703e-05
801.6291083138567 1.0001458e+00 7.2934199e-05
801.6495424082677 1.0011469e+00 7.2970892e-05
801.6699766029196 9.9975836e-01 7.2919240e-05
801.6904105979193 9.9956620e-01 7.2913179e-05
801.7312788889612 1.0004660e+00 7.2923001e-05
801.7517128848922 1.0001767e+00 7.2920280e-05
801.7721469811659 1.0001153e+00 7.2924668e-05
801.7925811776804 9.9953842e-01 7.2910007e-05
801.8130151745427 1.0001253e+00 7.2925097e-05
801.8334493717484 1.0010039e+00 7.2938303e-05
801.8538834691935 9.9987340e-01 7.2917865e-05
801.8743174669871 9.9968314e-01 7.2923613e-05
801.8947516650078 1.0006994e+00 7.2937233e-05
801.9151857635006 9.9986154e-01 7.2911673e-05
801.9356197621091 1.0002801e+00 7.2926341e-05
801.9560539611775 1.0006734e+00 7.2942639e-05
801.9764880604853 9.9960238e-01 7.2909592e-05
801.996922260143 9.9992794e-01 7.2913892e-05
802.0173562600248 9.9990320e-01 7.2912801e-05
802.0377903602639 1.0006108e+00 7.2946503e-05
802.0582245607366 9.9983716e-01 7.2904877e-05
802.0786586616669 9.9968719e-01 7.2903822e-05
802.0990926627201 9.9948531e-01 7.2901115e-05
802.1195268642332 1.0004948e+00 7.2933544e-05
802.1399608659849 1.0002866e+00 7.2929644e-05
802.1603949680866 9.9941576e-01 7.2906048e-05
802.1808291704219 9.9950367e-01 7.2898903e-05
802.2012632730984 1.0009241e+00 7.2936913e-05
802.2216973760151 1.0005082e+00 7.2928182e-05
802.2421314793901 9.9957746e-01 7.2902265e-05
802.2625654830044 9.9974138e-01 7.2902942e-05
802.2829996868531 1.0001621e+00 7.2905976e-05
802.3034337910503 1.0003428e+00 7.2925272e-05
802.3238677955887 1.0002414e+00 7.2906631e-05
802.3443020003688 9.9994165e-01 7.2908413e-05
808.5153807234674 "" ""
808.535814917188 9.9976206e-01 7.1526039e-05
808.556249111025 1.0006255e+00 7.1571129e-05
808.5766833053203 1.0009865e+00 7.1587485e-05
808.5971174997394 9.9978155e-01 7.1554212e-05
808.6175517945085 9.9973333e-01 7.1542105e-05
808.6379859895023 1.0002776e+00 7.1581024e-05
808.658420084852 1.0007156e+00 7.1592964e-05
808.678854380436 1.0004838e+00 7.1587558e-05
808.6992885763611 9.9951655e-01 7.1553462e-05
808.7197226725257 9.9967343e-01 7.1551905e-05
808.740156969041 1.0006843e+00 7.1569026e-05
808.7605911656647 1.0004704e+00 7.1571289e-05
808.7810252627605 1.0001470e+00 7.1574243e-05
808.801459559967 9.9988055e-01 7.1571383e-05
808.8218937575293 1.0008876e+00 7.1599046e-05
808.8423280554416 1.0001987e+00 7.1577240e-05
808.8627621535852 1.0006361e+00 7.1598159e-05
808.8831963519551 1.0004143e+00 7.1609313e-05
808.9036305506816 9.9965048e-01 7.1593873e-05
808.9240647496335 9.9995226e-01 7.1587827e-05
808.9444989488256 1.0010278e+00 7.1623042e-05
808.964933148367 1.0005552e+00 7.1610935e-05
808.9853673481412 9.9986142e-01 7.1596798e-05
809.0058016482581 9.9986643e-01 7.1581730e-05
809.0262357486135 1.0003303e+00 7.1622271e-05
809.0466699493118 1.0006149e+00 7.1626324e-05
809.0671042501344 1.0002484e+00 7.1616589e-05
809.0875383514212 9.9950838e-01 7.1589900e-05
809.1079725528252 9.9999708e-01 7.1620612e-05
809.128406854572 1.0006970e+00 7.1621507e-05
809.1488409566737 1.0006478e+00 7.1627364e-05
809.1692751590017 9.9959296e-01 7.1618735e-05
809.1897094615706 9.9972743e-01 7.1611423e-05
809.210143664488 1.0000014e+00 7.1626775e-05
809.2305778676309 1.0007974e+00 7.1635419e-05
809.251012071014 1.0010264e+00 7.1655515e-05
809.2714462747463 9.9931443e-01 7.1599570e-05
809.2918804787041 1.0002435e+00 7.1626149e-05
809.3123146829021 1.0000410e+00 7.1624389e-05
809.3327488875657 1.0007350e+00 7.1659655e-05
809.3531831923392 1.0002327e+00 7.1633156e-05
809.3736172974677 1.0002153e+00 7.1632181e-05
809.3940516028306 9.9983072e-01 7.1628587e-05
809.4144858084182 9.9993825e-01 7.1640025e-05
809.4349199143617 1.0005428e+00 7.1655850e-05
809.4553542205394 1.0002542e+00 7.1642586e-05
809.4757884270584 9.9919719e-01 7.1615184e-05
809.4962225338168 1.0000011e+00 7.1639130e-05
809.5166568408094 1.0005289e+00 7.1648879e-05
809.5370910481433 1.0009238e+00 7.1662456e-05
809.5575251557166 9.9953407e-01 7.1630588e-05
809.5779594636406 9.9892122e-01 7.1614493e-05
809.5983935717886 1.0005116e+00 7.1660179e-05
809.6188278801783 1.0010816e+00 7.1668692e-05
809.6392620889164 9.9986017e-01 7.1641538e-05
809.6596961978794 9.9951398e-01 7.1635077e-05
809.680130507084 1.0004570e+00 7.1653994e-05
809.700564716637 1.0004208e+00 7.1663941e-05
809.7209989264156 1.0004758e+00 7.1658331e-05
809.7414331365508 1.0001848e+00 7.1651906e-05
809.7618673469187 1.0001018e+00 7.1647657e-05
809.7823015575123 9.9999166e-01 7.1652932e-05
809.8027357684623 1.0005473e+00 7.1668881e-05
809.8231699796452 1.0004874e+00 7.1667360e-05
809.8436042910544 9.9985379e-01 7.1639042e-05
809.8640385028193 9.9975282e-01 7.1649942e-05
809.8844726148163 9.9995375e-01 7.1653922e-05
809.9049069271568 1.0005574e+00 7.1677685e-05
809.9253411396203 1.0007972e+00 7.1672410e-05
809.9457752525486 9.9946445e-01 7.1639202e-05
809.9662095655876 9.9959779e-01 7.1637696e-05
809.9866437789824 1.0005127e+00 7.1664566e-05
810.0070780927199 1.0004810e+00 7.1663126e-05
810.0275122065796 9.9976623e-01 7.1656068e-05
810.0479464207892 9.9953562e-01 7.1618691e-05
810.0683807353416 1.0003510e+00 7.1658564e-05
810.0888148501326 1.0001347e+00 7.1656403e-05
810.1092490651572 1.0009404e+00 7.1683666e-05
810.1296833804081 9.9934775e-01 7.1628485e-05
810.150117496014 9.9987864e-01 7.1652910e-05
810.1705517118535 1.0007010e+00 7.1678114e-05
810.1909860280357 1.0003601e+00 7.1649418e-05
810.2114201444565 9.9983782e-01 7.1649978e-05
810.2318544611117 1.0002276e+00 7.1656119e-05
810.2522885781073 9.9990004e-01 7.1650786e-05
810.2727227953437 1.0001087e+00 7.1655442e-05
810.2931571128138 9.9994040e-01 7.1649520e-05
810.3135912306316 1.0001128e+00 7.1651622e-05
810.3340254486757 9.9970490e-01 7.1635601e-05
810.3544597669606 1.0004898e+00 7.1666123e-05
810.3748939855868 1.0001975e+00 7.1653601e-05
810.3953282044531 1.0002326e+00 7.1671158e-05
810.4157624235522 1.0002003e+00 7.1669252e-05
810.4361966429933 9.9976975e-01 7.1650233e-05
810.4566308626745 9.9993294e-01 7.1643182e-05
810.4770650827049 1.0008743e+00 7.1685710e-05
810.4974993029609 1.0000142e+00 7.1668823e-05
810.5179336234578 9.9875432e-01 7.1623435e-05
810.538367744186 1.0002650e+00 7.1674265e-05
810.5588019652569 9.9998695e-01 7.1661249e-05
810.579236286685 1.0002348e+00 7.1676244e-05
810.5996704082281 9.9979103e-01 7.1661438e-05
